gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id	gene_source	gene_biotype	transcript_source	transcript_biotype	tag	gene_name	transcript_name
DDB_G0268182	1	1618791	1619297	507	ensembl	transcript	NA	NA	EAL73544	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268184	1	1619582	1621263	1682	ensembl	transcript	NA	NA	EAL73545	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268186	1	1622398	1626997	4600	ensembl	transcript	NA	NA	EAL73546	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268462	1	1630091	1632271	2181	ensembl	transcript	NA	NA	EAL73684	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294685	1	1632774	1632846	73	ensembl	transcript	NA	NA	DDB_G0294685-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Asn-GUU-2	tRNA-Asn-GUU-2
DDB_G0268188	1	1633311	1636454	3144	ensembl	transcript	NA	NA	EAL73547	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268190	1	1637375	1639913	2539	ensembl	transcript	NA	NA	EAL73548	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	fut11	fut11-1
DDB_G0268192	1	1640028	1640576	549	ensembl	transcript	NA	NA	EAL73549	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268194	1	1641107	1641971	865	ensembl	transcript	NA	NA	EAL73550	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268196	1	1642718	1645146	2429	ensembl	transcript	NA	NA	EAL73551	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268198	1	1645550	1646794	1245	ensembl	transcript	NA	NA	EAL73552	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpa43	rpa43-1
DDB_G0267374	1	1647348	1648410	1063	ensembl	transcript	NA	NA	EAL73139	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	acpA	acpA-1
DDB_G0268584	1	1649497	1653049	3553	ensembl	transcript	NA	NA	EAL73745	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268200	1	1653352	1653765	414	ensembl	transcript	NA	NA	EAL73553	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268258	1	1654404	1659091	4688	ensembl	transcript	NA	NA	EAL73582	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	kif12	kif12-1
DDB_G0267394	1	1659361	1660037	677	ensembl	transcript	NA	NA	EAL73149	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	vps46	vps46-1
DDB_G0267418	1	1662307	1663602	1296	ensembl	transcript	NA	NA	EAL73161	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	sahA	sahA-1
DDB_G0268586	1	1664604	1667807	3204	ensembl	transcript	NA	NA	EAL73746	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268588	1	1668764	1672521	3758	ensembl	transcript	NA	NA	EAL73747	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268590	1	1672557	1674578	2022	ensembl	transcript	NA	NA	EAL73748	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268592	1	1677317	1680165	2849	ensembl	transcript	NA	NA	EDR41124	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dlpA	dlpA-1
DDB_G0268592	1	1676402	1680165	3764	ensembl	transcript	NA	NA	EEU04162	ena	protein_coding	ensembl	protein_coding	NA	dlpA	dlpA-2
DDB_G0268592	1	1676402	1680165	3764	ensembl	transcript	NA	NA	EAL73749	ena	protein_coding	ensembl	protein_coding	NA	dlpA	dlpA-3
DDB_G0268594	1	1680932	1682389	1458	ensembl	transcript	NA	NA	EAL73750	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268202	1	1682868	1683162	295	ensembl	transcript	NA	NA	EAL73554	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268204	1	1683897	1685943	2047	ensembl	transcript	NA	NA	EAL73555	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gnt9	gnt9-1
DDB_G0294687	1	1686235	1686317	83	ensembl	transcript	NA	NA	DDB_G0294687-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Tyr-GUA-2	tRNA-Tyr-GUA-2
DDB_G0268206	1	1686758	1687651	894	ensembl	transcript	NA	NA	EAL73556	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294689	1	1688222	1688293	72	ensembl	transcript	NA	NA	DDB_G0294689-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Thr-AGU-4	tRNA-Thr-AGU-4
DDB_G0268596	1	1688502	1689200	699	ensembl	transcript	NA	NA	EAL73751	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268598	1	1690396	1690910	515	ensembl	transcript	NA	NA	EAL73752	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268464	1	1691546	1692523	978	ensembl	transcript	NA	NA	EAL73685	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268208	1	1693320	1693952	633	ensembl	transcript	NA	NA	EAL73557	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268210	1	1694068	1695156	1089	ensembl	transcript	NA	NA	EAL73558	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268212	1	1695570	1696937	1368	ensembl	transcript	NA	NA	EAL73559	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268214	1	1697493	1698824	1332	ensembl	transcript	NA	NA	EAL73560	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	enoB	enoB-1
DDB_G0268600	1	1700922	1701623	702	ensembl	transcript	NA	NA	EAL73753	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268216	1	1702484	1708162	5679	ensembl	transcript	NA	NA	EAL73561	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268218	1	1708888	1711434	2547	ensembl	transcript	NA	NA	EAL73562	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268220	1	1712183	1713033	851	ensembl	transcript	NA	NA	EAL73563	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268602	1	1713715	1715167	1453	ensembl	transcript	NA	NA	EAL73754	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268222	1	1715767	1717245	1479	ensembl	transcript	NA	NA	EAL73564	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268224	1	1719500	1721536	2037	ensembl	transcript	NA	NA	EAL73565	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268226	1	1721883	1722152	270	ensembl	transcript	NA	NA	EAL73566	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268228	1	1723392	1725922	2531	ensembl	transcript	NA	NA	EAL73567	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268230	1	1727069	1728832	1764	ensembl	transcript	NA	NA	EAL73568	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268232	1	1728957	1732034	3078	ensembl	transcript	NA	NA	EAL73569	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268234	1	1732577	1733416	840	ensembl	transcript	NA	NA	EAL73570	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268236	1	1733949	1735538	1590	ensembl	transcript	NA	NA	EAL73571	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268238	1	1736097	1737900	1804	ensembl	transcript	NA	NA	EAL73572	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	alg3	alg3-1
DDB_G0267376	1	1738891	1745341	6451	ensembl	transcript	NA	NA	EAL73140	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	acrA	acrA-1
DDB_G0268604	1	1746832	1747104	273	ensembl	transcript	NA	NA	EAL73755	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0267404	1	1747506	1750802	3297	ensembl	transcript	NA	NA	EAL73154	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	kif6	kif6-1
DDB_G0267462	1	1752059	1754689	2631	ensembl	transcript	NA	NA	EAL73184	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	Dd5P4	Dd5P4-1
DDB_G0268240	1	1754914	1755359	446	ensembl	transcript	NA	NA	EAL73573	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268466	1	1756054	1756317	264	ensembl	transcript	NA	NA	EAL73686	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268468	1	1756761	1757123	363	ensembl	transcript	NA	NA	EAL73687	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268242	1	1757207	1760907	3701	ensembl	transcript	NA	NA	EAL73574	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295493	1	1758352	1758634	283	ensembl	transcript	NA	NA	DDB_G0295493-1	ena	ncRNA	ensembl	ncRNA	Ensembl_canonical	srpB	srpB
DDB_G0294691	1	1759767	1759839	73	ensembl	transcript	NA	NA	DDB_G0294691-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Lys-CUU-1	tRNA-Lys-CUU-1
DDB_G0294815	1	1760348	1760421	74	ensembl	transcript	NA	NA	DDB_G0294815-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Arg-ACG-2	tRNA-Arg-ACG-2
DDB_G0268244	1	1761068	1763956	2889	ensembl	transcript	NA	NA	EAL73575	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268246	1	1764265	1766742	2478	ensembl	transcript	NA	NA	EAL73576	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268248	1	1766831	1768018	1188	ensembl	transcript	NA	NA	EAL73577	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268250	1	1768454	1769626	1173	ensembl	transcript	NA	NA	EAL73578	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268252	1	1771285	1772395	1111	ensembl	transcript	NA	NA	EAL73579	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268606	1	1773769	1774443	675	ensembl	transcript	NA	NA	EAL73756	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268608	1	1775368	1781673	6306	ensembl	transcript	NA	NA	EAL73757	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268610	1	1782218	1783993	1776	ensembl	transcript	NA	NA	EAL73758	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268254	1	1784155	1785979	1825	ensembl	transcript	NA	NA	EAL73580	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268256	1	1786057	1786338	282	ensembl	transcript	NA	NA	EAL73581	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268612	1	1787069	1788702	1634	ensembl	transcript	NA	NA	EAL73759	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268470	1	1791230	1792357	1128	ensembl	transcript	NA	NA	EAL73688	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269036	1	1793029	1795373	2345	ensembl	transcript	NA	NA	EAL73107	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268918	1	1795565	1798231	2667	ensembl	transcript	NA	NA	EAL73048	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268640	1	1799319	1801673	2355	ensembl	transcript	NA	NA	EAL72909	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268642	1	1801909	1805309	3401	ensembl	transcript	NA	NA	EAL72910	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268644	1	1807927	1808802	876	ensembl	transcript	NA	NA	EAL72911	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268616	1	1809151	1815492	6342	ensembl	transcript	NA	NA	EAS66944	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mtaA	mtaA-1
DDB_G0269038	1	1816266	1816778	513	ensembl	transcript	NA	NA	EAL73108	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	atp5D	atp5D-1
DDB_G0269040	1	1817324	1824212	6889	ensembl	transcript	NA	NA	EAL73109	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269042	1	1824333	1826289	1957	ensembl	transcript	NA	NA	EAL73110	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268646	1	1826960	1827855	896	ensembl	transcript	NA	NA	EDR41120	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268920	1	1828316	1832424	4109	ensembl	transcript	NA	NA	EAL73049	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	srfC	srfC-1
DDB_G0268638	1	1834587	1838131	3545	ensembl	transcript	NA	NA	EAL72908	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dstB	dstB-1
DDB_G0268650	1	1841483	1844500	3018	ensembl	transcript	NA	NA	EAL72914	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268652	1	1844690	1845832	1143	ensembl	transcript	NA	NA	EAL72915	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268922	1	1846133	1850294	4162	ensembl	transcript	NA	NA	EAL73050	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268654	1	1851313	1851816	504	ensembl	transcript	NA	NA	EAL72916	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269044	1	1851870	1852544	675	ensembl	transcript	NA	NA	EAL73111	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269046	1	1853006	1856574	3569	ensembl	transcript	NA	NA	EAL73112	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269048	1	1858322	1860328	2007	ensembl	transcript	NA	NA	EAL73113	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269050	1	1861999	1863226	1228	ensembl	transcript	NA	NA	EAL73114	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294693	1	1863435	1863506	72	ensembl	transcript	NA	NA	DDB_G0294693-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Thr-AGU-5	tRNA-Thr-AGU-5
DDB_G0268656	1	1863917	1865086	1170	ensembl	transcript	NA	NA	EAL72917	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268924	1	1866091	1871670	5580	ensembl	transcript	NA	NA	EAL73051	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268926	1	1872262	1872591	330	ensembl	transcript	NA	NA	EAL73052	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268658	1	1872678	1872853	176	ensembl	transcript	NA	NA	EAL72918	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268660	1	1873355	1880413	7059	ensembl	transcript	NA	NA	EAL72919	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268662	1	1881042	1888712	7671	ensembl	transcript	NA	NA	EAL72920	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268664	1	1889432	1890712	1281	ensembl	transcript	NA	NA	EAL72921	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	aatA	aatA-1
DDB_G0268666	1	1890850	1891251	402	ensembl	transcript	NA	NA	EAL72922	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268668	1	1891354	1892315	962	ensembl	transcript	NA	NA	EAL72923	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cycH	cycH-1
DDB_G0268670	1	1893644	1893808	165	ensembl	transcript	NA	NA	EAL72924	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268672	1	1895260	1895433	174	ensembl	transcript	NA	NA	EAL72925	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268674	1	1896312	1896476	165	ensembl	transcript	NA	NA	EAL72926	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268676	1	1897615	1897791	177	ensembl	transcript	NA	NA	EAL72927	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269052	1	1898794	1901011	2218	ensembl	transcript	NA	NA	EAL73115	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268678	1	1901921	1904275	2355	ensembl	transcript	NA	NA	EAL72928	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268680	1	1904782	1906824	2043	ensembl	transcript	NA	NA	EAL72929	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268928	1	1909652	1911457	1806	ensembl	transcript	NA	NA	EAL73053	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268930	1	1911597	1914728	3132	ensembl	transcript	NA	NA	EAL73054	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268932	1	1915657	1916434	778	ensembl	transcript	NA	NA	EAL73055	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268682	1	1916625	1916873	249	ensembl	transcript	NA	NA	EAL72930	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268684	1	1916941	1919356	2416	ensembl	transcript	NA	NA	EAL72931	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268686	1	1919974	1924218	4245	ensembl	transcript	NA	NA	EAL72932	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268688	1	1924769	1924948	180	ensembl	transcript	NA	NA	EAL72933	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268690	1	1926730	1926909	180	ensembl	transcript	NA	NA	EAL72934	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268692	1	1928290	1929267	978	ensembl	transcript	NA	NA	EAL72935	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268694	1	1929940	1931025	1086	ensembl	transcript	NA	NA	EAL72936	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269054	1	1931476	1933597	2122	ensembl	transcript	NA	NA	EAL73116	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ppwd1	ppwd1-1
DDB_G0268696	1	1935672	1937431	1760	ensembl	transcript	NA	NA	EAL72937	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268934	1	1937906	1938403	498	ensembl	transcript	NA	NA	EAL73056	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268698	1	1938533	1940334	1802	ensembl	transcript	NA	NA	EAL72938	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268700	1	1940444	1940644	201	ensembl	transcript	NA	NA	EAL72939	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268702	1	1941102	1943114	2013	ensembl	transcript	NA	NA	EAL72940	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268704	1	1943354	1944470	1117	ensembl	transcript	NA	NA	EAL72941	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268706	1	1944951	1949839	4889	ensembl	transcript	NA	NA	EAL72942	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ints3	ints3-1
DDB_G0268936	1	1950233	1950484	252	ensembl	transcript	NA	NA	EAL73057	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269056	1	1950932	1954075	3144	ensembl	transcript	NA	NA	EAL73117	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0269058	1	1954366	1955700	1335	ensembl	transcript	NA	NA	EAL73118	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294695	1	1956750	1956822	73	ensembl	transcript	NA	NA	DDB_G0294695-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Asn-GUU-3	tRNA-Asn-GUU-3
DDB_G0268618	1	1957162	1958072	911	ensembl	transcript	NA	NA	EAL72898	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pinA	pinA-1
DDB_G0269060	1	1958550	1960468	1919	ensembl	transcript	NA	NA	EAL73119	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268938	1	1961102	1961834	733	ensembl	transcript	NA	NA	EAL73058	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ube2w	ube2w-1
DDB_G0268940	1	1963368	1963868	501	ensembl	transcript	NA	NA	EAL73059	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268708	1	1964490	1965662	1173	ensembl	transcript	NA	NA	EAL72943	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268710	1	1966394	1969829	3436	ensembl	transcript	NA	NA	EAL72944	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294697	1	1970455	1970527	73	ensembl	transcript	NA	NA	DDB_G0294697-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Asn-GUU-4	tRNA-Asn-GUU-4
DDB_G0268942	1	1970717	1971925	1209	ensembl	transcript	NA	NA	EAL73060	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268944	1	1972671	1975748	3078	ensembl	transcript	NA	NA	EAL73061	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268620	1	1977388	1978925	1538	ensembl	transcript	NA	NA	EAL72899	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pkbA	pkbA-1
DDB_G0268712	1	1979347	1980121	775	ensembl	transcript	NA	NA	EAL72945	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268946	1	1980426	1982481	2056	ensembl	transcript	NA	NA	EAL73062	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268948	1	1982796	1984139	1344	ensembl	transcript	NA	NA	EAL73063	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268950	1	1984869	1986587	1719	ensembl	transcript	NA	NA	EAL73064	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gpt6	gpt6-1
DDB_G0268714	1	1986771	1988565	1795	ensembl	transcript	NA	NA	EAL72946	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ctu2	ctu2-1
DDB_G0269062	1	1988769	1990709	1941	ensembl	transcript	NA	NA	EAL73120	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268716	1	1990918	1991418	501	ensembl	transcript	NA	NA	EAL72947	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	lsm5	lsm5-1
DDB_G0268718	1	1991527	1993860	2334	ensembl	transcript	NA	NA	EAL72948	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268720	1	1994316	1994923	608	ensembl	transcript	NA	NA	EAL72949	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	selk	selk-1
DDB_G0294699	1	1995560	1995631	72	ensembl	transcript	NA	NA	DDB_G0294699-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Thr-AGU-6	tRNA-Thr-AGU-6
DDB_G0268722	1	1995818	1996294	477	ensembl	transcript	NA	NA	EAL72950	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294701	1	1997247	1997318	72	ensembl	transcript	NA	NA	DDB_G0294701-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Thr-AGU-7	tRNA-Thr-AGU-7
DDB_G0269064	1	1997520	1998667	1148	ensembl	transcript	NA	NA	EAL73121	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0268724	1	1999319	2000836	1518	ensembl	transcript	NA	NA	EAL72951	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
